taxonKey,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source
196392864,LT,present,introduced,,,,
196392865,LT,present,introduced,,,,
196392866,LT,present,introduced,,,,
196392867,LT,present,introduced,,,,
196392870,LT,present,introduced,,,,
196392871,LT,present,introduced,,,,
196392872,LT,present,introduced,,,,
196392874,LT,present,introduced,,,,
196392877,LT,present,introduced,,,,
196392878,LT,present,introduced,invasive,,,
196392879,LT,present,introduced,invasive,,,
196392880,LT,present,introduced,,,,
196392881,LT,present,introduced,,,,
196392882,LT,present,introduced,,,,
196392885,LT,present,introduced,,,,
196392887,LT,present,introduced,,,,
196392888,LT,present,introduced,,,,
196392889,LT,present,introduced,,,,
196392890,LT,present,introduced,,,,
196392891,LT,present,introduced,,,,
196392892,LT,present,introduced,,,,
196392893,LT,present,introduced,,,,
196392894,LT,present,introduced,,,,
196392895,LT,present,introduced,,,,
196392896,LT,present,introduced,,,,
196392898,LT,present,introduced,,,,
196392900,LT,present,introduced,,,,
196392901,LT,present,introduced,,,,
196392902,LT,present,introduced,,,,
196392903,LT,present,introduced,,,,
196392904,LT,present,introduced,,,,
196392905,LT,present,introduced,,,,
196392906,LT,present,introduced,,,,
196392908,LT,present,introduced,,,,
196392909,LT,present,introduced,,,,
196392910,LT,present,introduced,,,,
196392911,LT,present,introduced,,,,
196392914,LT,present,introduced,invasive,,,
196392915,LT,present,introduced,invasive,,,
196392918,LT,present,introduced,,,,
196392920,LT,present,introduced,,,,
196392922,LT,present,introduced,,,,
196392924,LT,present,introduced,,,,
196392925,LT,present,introduced,,,,
196392926,LT,present,introduced,,,,
196392928,LT,present,introduced,,,,
196392929,LT,present,introduced,,,,
196392930,LT,present,introduced,,,,
196392932,LT,present,introduced,invasive,,,
196392933,LT,present,introduced,,,,
196392934,LT,present,introduced,,,,
196392935,LT,present,introduced,,,,
196392938,LT,present,introduced,,,,
196392939,LT,present,introduced,,,,
196392940,LT,present,introduced,,,,
196392941,LT,present,introduced,,,,
196392942,LT,present,introduced,,,,
196392943,LT,present,introduced,,,,
196392945,LT,present,introduced,,,,
196392946,LT,present,introduced,,,,
196392948,LT,present,introduced,,,,
196392950,LT,present,introduced,,,,
196392951,LT,present,introduced,,,,
196392952,LT,present,introduced,,,,
196392953,LT,present,introduced,,,,
196392954,LT,present,introduced,invasive,,,
196392955,LT,present,introduced,,,,
196392956,LT,present,introduced,,,,
196392957,LT,present,introduced,,,,
196392958,LT,present,introduced,invasive,,,
196392959,LT,present,introduced,,,,
196392960,LT,present,introduced,,,,
196392961,LT,present,introduced,,,,
196392962,LT,present,introduced,invasive,,,
196392963,LT,present,introduced,,,,
196392965,LT,present,introduced,,,,
196392966,LT,present,introduced,,,,
196392967,LT,present,introduced,,,,
196392969,LT,present,introduced,,,,
196392971,LT,present,introduced,,,,
196392973,LT,present,introduced,invasive,,,
196392974,LT,present,introduced,invasive,,,
196392975,LT,present,introduced,,,,
196392977,LT,present,introduced,,,,
196392978,LT,present,introduced,,,,
196392979,LT,present,introduced,,,,
196392980,LT,present,introduced,,,,
196392981,LT,present,introduced,invasive,,,
196392983,LT,present,introduced,,,,
196392984,LT,present,introduced,,,,
196392986,LT,present,introduced,,,,
196392988,LT,present,introduced,,,,
196392989,LT,present,introduced,,,,
196392990,LT,present,introduced,,,,
196392992,LT,present,introduced,,,,
196392994,LT,present,introduced,,,,
196392996,LT,present,introduced,,,,
196392998,LT,present,introduced,invasive,,,
196392999,LT,present,introduced,,,,
196393002,LT,present,introduced,,,,
196393003,LT,present,introduced,invasive,,,
196393004,LT,present,introduced,,,,
196393007,LT,present,introduced,,,,
196393009,LT,present,introduced,invasive,,,
196393010,LT,present,introduced,,,,
196393013,LT,present,introduced,,,,
196393014,LT,present,introduced,,,,
196393015,LT,present,introduced,,,,
196393016,LT,present,introduced,,,,
196393017,LT,present,introduced,,,,
196393018,LT,present,introduced,,,,
196393020,LT,present,introduced,,,,
196393021,LT,present,introduced,,,,
196393022,LT,present,introduced,,,,
196393023,LT,present,introduced,,,,
196393025,LT,present,introduced,,,,
196393027,LT,present,introduced,,,,
196393028,LT,present,introduced,,,,
196393029,LT,present,introduced,,,,
196393032,LT,present,introduced,,,,
196393033,LT,present,introduced,,,,
196393035,LT,present,introduced,invasive,,,
196393036,LT,present,introduced,,,,
196393037,LT,present,introduced,,,,
196393038,LT,present,introduced,,,,
196393039,LT,present,introduced,invasive,,,
196393042,LT,present,introduced,,,,
196393043,LT,present,introduced,,,,
196393046,LT,present,introduced,,,,
196393047,LT,present,introduced,,,,
196393048,LT,present,introduced,,,,
196393049,LT,present,introduced,,,,
196393050,LT,present,introduced,,,,
196393051,LT,present,introduced,,,,
196393052,LT,present,introduced,,,,
196393054,LT,present,introduced,,,,
196393055,LT,present,introduced,,,,
196393056,LT,present,introduced,,,,
196393057,LT,present,introduced,invasive,,,
196393058,LT,present,introduced,,,,
196393059,LT,present,introduced,,,,
196393060,LT,present,introduced,invasive,,,
196393061,LT,present,introduced,,,,
196393062,LT,present,introduced,invasive,,,
196393063,LT,present,introduced,,,,
196393064,LT,present,introduced,,,,
196393065,LT,present,introduced,,,,
196393066,LT,present,introduced,,,,
196393067,LT,present,introduced,,,,
196393068,LT,present,introduced,,,,
196393070,LT,present,introduced,,,,
196393071,LT,present,introduced,,,,
196393074,LT,present,introduced,,,,
196393075,LT,present,introduced,,,,
196393076,LT,present,introduced,,,,
196393077,LT,present,introduced,,,,
196393078,LT,present,introduced,,,,
196393079,LT,present,introduced,,,,
196393080,LT,present,introduced,,,,
196393081,LT,present,introduced,,,,
196393082,LT,present,introduced,invasive,,,
196393083,LT,present,introduced,,,,
196393084,LT,present,introduced,,,,
196393086,LT,present,introduced,,,,
196393087,LT,present,introduced,,,,
196393089,LT,present,introduced,,,,
196393090,LT,present,introduced,,,,
196393091,LT,present,introduced,,,,
196393092,LT,present,introduced,,,,
196393093,LT,present,introduced,,,,
196393094,LT,present,introduced,,,,
196393095,LT,present,introduced,,,,
196393096,LT,present,introduced,,,,
196393097,LT,present,introduced,,,,
196393098,LT,present,introduced,,,,
196393099,LT,present,introduced,,,,
196393100,LT,present,introduced,invasive,,,
196393101,LT,present,introduced,,,,
196393102,LT,present,introduced,,,,
196393103,LT,present,introduced,,,,
196393104,LT,present,introduced,,,,
196393105,LT,present,introduced,,,,
196393106,LT,present,introduced,invasive,,,
196393107,LT,present,introduced,invasive,,,
196393108,LT,present,introduced,,,,
196393109,LT,present,introduced,,,,
196393110,LT,present,introduced,,,,
196393112,LT,present,introduced,,,,
196393113,LT,present,introduced,,,,
196393114,LT,present,introduced,,,,
196393115,LT,present,introduced,,,,
196393116,LT,present,introduced,,,,
196393117,LT,present,introduced,,,,
196393119,LT,present,introduced,,,,
196393120,LT,present,introduced,,,,
196393121,LT,present,introduced,,,,
196393122,LT,present,introduced,invasive,,,
196393124,LT,present,introduced,,,,
196393125,LT,present,introduced,,,,
196393126,LT,present,introduced,,,,
196393127,LT,present,introduced,,,,
196393129,LT,present,introduced,,,,
196393131,LT,present,introduced,,,,
196393132,LT,present,introduced,,,,
196393133,LT,present,introduced,,,,
196393134,LT,present,introduced,,,,
196393135,LT,present,introduced,,,,
196393137,LT,present,introduced,,,,
