taxonKey,nubKey,taxonID,scientificName,kingdom,taxonRank
5334351,5334436,155372,Fallopia baldschuanica (Regel) Holub,Plantae,SPECIES
2889088,5334293,155376,Reynoutria sachalinensis (F.Schmidt) Nakai,Plantae,SPECIES
4038485,8539508,155377,Reynoutria ×bohemica Chrtek & Chrtková,Plantae,SPECIES
4038485,5652296,155373,Reynoutria ×bohemica Chrtek & Chrtková,Plantae,SPECIES
2889173,5334357,155375,Reynoutria japonica Houtt.,Plantae,SPECIES
3084742,7288916,155241,Claytonia sibirica L.,Plantae,SPECIES
7095665,3084748,155242,Claytonia perfoliata subsp. perfoliata,Plantae,SUBSPECIES
10363580,5927666,155649,Mirabilis nyctaginea (Michx.) Mac Mill.,Plantae,SPECIES
5584611,3085889,155533,Silene chalcedonica (L.) E.H.L.Krause,Plantae,SPECIES
7268098,5384830,155811,Atocion armeria (L.) Raf.,Plantae,SPECIES
8091998,3085320,155904,Gypsophila vaccaria (L.) Sm.,Plantae,SPECIES
8091998,6364531,155905,Gypsophila vaccaria (L.) Sm.,Plantae,SPECIES
3085368,3810979,155018,Agrostemma githago L.,Plantae,SPECIES
8012439,2888634,155863,Symphoricarpos albus (L.) K.Koch,Plantae,SPECIES
7443846,4104284,155321,Dipsacus strigosus Willd.,Plantae,SPECIES
7301011,2888805,155787,Sixalix atropurpurea subsp. atropurpurea,Plantae,SUBSPECIES
5347846,5347845,155702,Lathyrus oleraceus Lam.,Plantae,SPECIES
2975035,2975037,155922,Vicia sativa subsp. nigra Ehrh.,Plantae,SUBSPECIES
2963569,2963572,155846,Styphnolobium japonicum (L.) Schott,Plantae,SPECIES
2974921,2974923,155925,Vicia villosa subsp. varia (Host) Corb.,Plantae,SUBSPECIES
3973001,5350010,155498,Vicia lens (L.) Coss. & Germ.,Plantae,SPECIES
6359254,6359242,155593,Acer negundo subsp. negundo,Plantae,SUBSPECIES
6285889,3152375,155546,Malva sylvestris var. mauritiana (L.) Boiss.,Plantae,VARIETY
3940326,3152769,155495,Malva trimestris (L.) Salisb.,Plantae,SPECIES
5602713,5602698,155174,Cannabis sativa var. ruderalis (Janisch.) S.Z.Liou,Plantae,VARIETY
5602713,5602710,155173,Cannabis sativa var. ruderalis (Janisch.) S.Z.Liou,Plantae,VARIETY
3020980,3022502,155726,Prunus amygdalus Batsch,Plantae,SPECIES
5370380,7740434,155718,Dasiphora fruticosa (L.) Rydb.,Plantae,SPECIES
8149923,3022511,155731,Prunus persica (L.) Stokes,Plantae,SPECIES
2765942,2765940,155333,Pontederia crassipes Mart.,Plantae,SPECIES
8080743,2767334,155641,Scilla siberica Andrews,Plantae,SPECIES
5298069,5298101,155464,Iris ×germanica L.,Plantae,SPECIES
2856037,7668251,155028,Allium ampeloprasum L.,Plantae,SPECIES
5289756,5289757,155679,Phalaris arundinacea L.,Plantae,SPECIES
2705400,4150679,155342,Eragrostis pilosa (L.) P.Beauv.,Plantae,SPECIES
2705090,4134741,155657,Panicum miliaceum L.,Plantae,SPECIES
2705090,4134826,155656,Panicum miliaceum L.,Plantae,SPECIES
2705369,7420289,155343,Eragrostis cilianensis (All.) Vignolo ex Janch.,Plantae,SPECIES
5289686,2703015,155806,Setaria verticillata (L.) P.Beauv.,Plantae,SPECIES
5329263,5329260,155332,Elodea densa (Planch.) Casp.,Plantae,SPECIES
5300296,7736223,155387,Gagea villosa (M.Bieb.) Sweet,Plantae,SPECIES
